material_id,full_formula,icsd_ids,band_gap,spacegroup,pretty_formula
mp-1202124,Ba12Zr2Zn12S28,[426845],1.8259000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mcm', 'number': 140, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2c'}",Ba6Zr(Zn3S7)2
mp-1202132,Sr5Ti7O19,[421520],1.8352,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pmmm', 'number': 47, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2 2'}",Sr5Ti7O19
mp-1202223,W10O30,"[9439, 9440]",1.4888,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-42_1m', 'number': 113, 'point_group': '-42m', 'crystal_system': 'tetragonal', 'hall': 'P -4 2ab'}",WO3
mp-1202462,Sr20Ti32O84,[421517],1.8579,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2/m', 'number': 10, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2y'}",Sr5Ti8O21
mp-1202561,Hf4S4O24,[2892],2.9514000000000005,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",HfSO6
mp-1202711,Ba4Sn8S20,[424620],1.5453,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pccn', 'number': 56, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ab 2ac'}",BaSn2S5
mp-1202745,Si58,[189399],0.7877999999999998,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-3m1', 'number': 164, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-P 3 2""'}",Si
mp-1202763,Mg4W4O24,[201984],0.8981,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",MgWO6
mp-1203069,W8O24,"[80056, 16080, 80057, 190630, 14332, 17003]",1.6312,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",WO3
mp-1203202,Ru6C18Se4O18,[72764],2.201,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}",Ru3C9Se2O9
mp-1203274,Ni8C32O32,"[24662, 74196]",4.1141000000000005,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pa-3', 'number': 205, 'point_group': 'm-3', 'crystal_system': 'cubic', 'hall': '-P 2ac 2ab 3'}",Ni(CO)4
mp-1203337,C24S32,[165381],1.4657999999999998,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",C3S4
mp-1203645,C48,[56905],1.8637,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",C
mp-1203655,Si48O96,[426143],5.4771,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4/mbm', 'number': 127, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-P 4 2ab'}",SiO2
mp-1203659,Te20Pb4O44,[51417],3.0793,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",Te5PbO11
mp-1203790,Si68,[189398],1.3630000000000004,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mmc', 'number': 194, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2c'}",Si
mp-1203799,Ti4Pb4S24O84,[423769],2.7366,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",TiPb(S2O7)3
mp-1204057,Si72O144,[86206],5.6518,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6/mmm', 'number': 191, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6 2'}",SiO2
mp-1204060,Ge4Se8O24,[422884],2.8382999999999994,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pa-3', 'number': 205, 'point_group': 'm-3', 'crystal_system': 'cubic', 'hall': '-P 2ac 2ab 3'}",Ge(SeO3)2
mp-1204412,Mo4Pb2Se4O22,[262630],2.5052000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}",Mo2PbSe2O11
mp-1204627,Si46,[189400],1.3019999999999998,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}",Si
mp-1204711,Hf4W8O32,[188441],3.9538,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_13', 'number': 198, 'point_group': '23', 'crystal_system': 'cubic', 'hall': 'P 2ac 2ab 3'}",Hf(WO4)2
mp-1204773,Ba12Sn14S40,[424621],1.4569000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",Ba6Sn7S20
mp-1205213,Si72O144,[153334],5.3103,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pmmm', 'number': 47, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2 2'}",SiO2
mp-1205333,Ca2Ti2Ge2O10,[171795],2.707,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",CaTiGeO5
mp-1205339,Ge2Se4O12,[422883],3.6839,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",Ge(SeO3)2
mp-1205352,Ba2Pd2Se4O12,[423571],1.5791,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",BaPd(SeO3)2
mp-1205356,Zn2W2O8,[162237],2.4896,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4_1/a', 'number': 88, 'point_group': '4/m', 'crystal_system': 'tetragonal', 'hall': 'I 4bw -1bw'}",ZnWO4
mp-1205364,Ca4Ti4O12,"[38212, 29116]",2.1397,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}",CaTiO3
mp-1205368,Zn4W4O16,[162238],1.1896000000000004,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmce', 'number': 64, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2bc 2'}",ZnWO4
mp-1205395,Ba2Mg2C4O12,[193057],4.246499999999998,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3c', 'number': 167, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-R 3 2""c'}",BaMg(CO3)2
mp-1205399,Ba4Zn4Se8O24,[416232],3.7883,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",BaZn(SeO3)2
mp-1205417,C20,[190719],4.1975,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mmm', 'number': 139, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2'}",C
mp-1205419,Sr4Sn4S12,[651032],0.8722000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",SrSnS3
mp-1208643,Sr4Hf4S12,[638863],2.0461,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",SrHfS3
mp-1210722,Mg2Te2Mo2O12,[184714],3.2147,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_12_12', 'number': 18, 'point_group': '222', 'crystal_system': 'orthorhombic', 'hall': 'P 2 2ab'}",MgTeMoO6
mp-12181,Ba4Sn4S8,[2587],1.9963,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",BaSnS2
mp-12221,Ca4Te4O16,[8097],2.2712,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbcn', 'number': 60, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2n 2ab'}",CaTeO4
mp-12231,Sn4Te12O32,[9077],2.9251,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Ia-3', 'number': 206, 'point_group': 'm-3', 'crystal_system': 'cubic', 'hall': '-I 2b 2c 3'}",SnTe3O8
mp-12271,Mg4Se4O12,[494],4.0775000000000015,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",MgSeO3
mp-12326,Ca2Zn2Ge4O12,[59938],2.4902999999999995,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",CaZn(GeO3)2
mp-12350,Si8O16,[170476],6.1955,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fd-3m', 'number': 227, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': 'F 4d 2 3 -1d'}",SiO2
mp-12372,Ca4S4O16,[171053],5.9683,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",CaSO4
mp-12418,Sr4Ca4Ge4,[172006],0.4569000000000001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",SrCaGe
mp-1253,Ba1Se1,"[616117, 43655, 616124, 53951, 616122, 52696]",2.2121000000000004,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",BaSe
mp-12630,Mg2Se2O8,[109070],2.9057000000000004,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}",MgSeO4
mp-1265,Mg1O1,"[52026, 64928, 77821, 642714, 161059, 159373, 170905, 159369, 248385, 236617, 159376, 61325, 159374, 159367, 64930, 157527, 159372, 77759, 642713, 157528, 52275, 642716, 9863, 173132, 157525, 159378, 642712, 157523, 158103, 157524, 95468, 157526, 188324, 159375, 159371, 64929, 44927, 31051, 104844, 41990, 159368, 161607, 173128, 169450, 88058, 60692, 56143, 60492, 159377, 101007, 181456, 29127, 26958, 104845]",4.638,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",MgO
mp-12787,Si6O12,"[67669, 151108]",5.7554,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",SiO2
mp-1285,Pt2O4,"[202407, 30443, 4415, 647320]",0.6628999999999996,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnnm', 'number': 58, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2 2n'}",PtO2
mp-12866,Sr2Sn2O6,[153531],1.6193,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Imma', 'number': 74, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-I 2b 2'}",SrSnO3
mp-12867,Sr2Sn2O6,[153532],1.5633999999999997,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mcm', 'number': 140, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2c'}",SrSnO3
mp-12910,Ge2S2,[155418],0.7596000000000007,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}",GeS
mp-12957,O8,"[236855, 236857, 156481, 236856, 236858]",1.369,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/m', 'number': 12, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2y'}",O2
mp-12958,Ba3Si3O9,[156705],3.0593999999999992,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3m', 'number': 166, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-R 3 2""'}",BaSiO3
mp-12978,Sn4O8,"[191345, 189465, 157450]",0.9778000000000002,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbcn', 'number': 60, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2n 2ab'}",SnO2
mp-12979,Sn1O2,"[169034, 157453, 191349, 189468]",0.4512999999999998,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",SnO2
mp-13031,Mg1Se1,[159398],2.5473000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'F-43m', 'number': 216, 'point_group': '-43m', 'crystal_system': 'cubic', 'hall': 'F -4 2 3'}",MgSe
mp-13032,Mg1S1,[159401],3.5792,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'F-43m', 'number': 216, 'point_group': '-43m', 'crystal_system': 'cubic', 'hall': 'F -4 2 3'}",MgS
mp-13033,Mg1Te1,"[159402, 168347]",2.3181000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'F-43m', 'number': 216, 'point_group': '-43m', 'crystal_system': 'cubic', 'hall': 'F -4 2 3'}",MgTe
mp-13109,Sr2Hf2O6,[161597],3.9894,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Imma', 'number': 74, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-I 2b 2'}",SrHfO3
mp-1315,Mg1S1,"[642787, 659124, 187171, 30241, 642784, 642786, 44930, 603166, 53939, 41234, 28903]",2.9642,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",MgS
mp-13161,Zn1O1,"[163382, 182360]",0.4344999999999999,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pm-3m', 'number': 221, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-P 4 2 3'}",ZnO
mp-13199,Zn18Te6O36,[245056],1.1079999999999999,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",Zn3TeO6
mp-13356,Ba2Sr1Te1O6,[246109],3.1474,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3', 'number': 148, 'point_group': '-3', 'crystal_system': 'trigonal', 'hall': '-R 3'}",Ba2SrTeO6
mp-1342,Ba1O1,"[616005, 180199, 26961, 181199, 58663, 616004, 52278]",2.2561,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",BaO
mp-13650,Ca2Ge1O4,[16258],3.0003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mmm', 'number': 139, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2'}",Ca2GeO4
mp-13682,Pd4S8,"[648753, 166276, 16694, 648747]",0.6537000000000002,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbca', 'number': 61, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2ab'}",PdS2
mp-137,Ge12,"[173526, 173517, 16570, 419380, 173519, 173523, 173521, 173525, 173528, 173522, 16954, 173520, 173524, 173516, 173518, 173527]",0.8732000000000002,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4_32_12', 'number': 96, 'point_group': '422', 'crystal_system': 'tetragonal', 'hall': 'P 4nw 2abw'}",Ge
mp-1379,Sn2S2,"[651004, 52106]",1.2008,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}",SnS
mp-13863,Ba4Ge4O12,[23925],3.549,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_12_12_1', 'number': 19, 'point_group': '222', 'crystal_system': 'orthorhombic', 'hall': 'P 2ac 2ab'}",BaGeO3
mp-14,Se3,"[164265, 23073, 164262, 23069, 651846, 164264, 164271, 40018, 164270, 22251, 23071, 40016, 651852, 164269, 53801, 23068, 164268, 164266, 164267, 23070, 200685, 164263, 659253, 23072, 164261, 426974, 651850]",1.0119000000000002,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P3_121', 'number': 152, 'point_group': '32', 'crystal_system': 'trigonal', 'hall': 'P 31 2""'}",Se
mp-14142,Ti2Zn2O6,"[22382, 262709]",3.0493,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3', 'number': 148, 'point_group': '-3', 'crystal_system': 'trigonal', 'hall': '-R 3'}",TiZnO3
mp-1415,Ca1Se1,"[619572, 186789, 619571, 187695, 52788, 619570, 60201, 53948, 41957]",2.1362,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",CaSe
mp-1439,Ti4O8,"[189327, 158778, 158780, 189320, 202765, 15328, 158779]",2.5534000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbcn', 'number': 60, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2n 2ab'}",TiO2
mp-14447,Ba4Si2Se8,[49750],2.2783999999999995,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/m', 'number': 11, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yb'}",Ba2SiSe4
mp-14448,Ba4Si2Te8,[49751],1.1372000000000004,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/m', 'number': 11, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yb'}",Ba2SiTe4
mp-14628,Zn2Sn2O6,[50404],1.3304,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3', 'number': 148, 'point_group': '-3', 'crystal_system': 'trigonal', 'hall': '-R 3'}",ZnSnO3
mp-147,Se6,"[86496, 86375]",1.5760999999999998,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3', 'number': 148, 'point_group': '-3', 'crystal_system': 'trigonal', 'hall': '-R 3'}",Se
mp-1477,Ba8Si16,"[409973, 15126, 157611, 185375, 183151, 616143, 94260, 191761, 168407]",0.7909999999999999,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",BaSi2
mp-14778,Ca12Zn12Te8O48,[67045],2.1295999999999995,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Ia-3d', 'number': 230, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-I 4bd 2c 3'}",Ca3Zn3(TeO6)2
mp-14883,Ba4Zr3S10,[72656],0.5996000000000001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mmm', 'number': 139, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2'}",Ba4Zr3S10
mp-149,Si2,"[181356, 60389, 150530, 53782, 426975, 53783, 29287, 51688, 52457, 43610, 182730, 652257, 652265, 659044, 67788, 652258, 60385, 29288, 43403, 60386, 191759, 60388, 76268, 652255, 94261, 52266, 41979, 181355, 181907, 60387]",0.8526999999999996,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fd-3m', 'number': 227, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': 'F 4d 2 3 -1d'}",Si
mp-1500,Ba1S1,"[616052, 616056, 616053, 30240, 616059, 52690, 53942]",2.2091000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",BaS
mp-15003,Ca12Hf4Si8O36,[79452],4.6792,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",Ca3HfSi2O9
mp-15004,Ca12Zr4Si8O36,[79453],4.4546,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",Ca3ZrSi2O9
mp-15078,Si18O36,"[252584, 281226, 281229, 281221, 65497, 281228, 281227, 281225]",5.6346,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Immm', 'number': 71, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-I 2 2'}",SiO2
mp-1509,Sn8S12,"[15338, 31995, 656782, 653956, 651024, 97513]",0.8572000000000006,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",Sn2S3
mp-15095,Ca12Si8Sn4O36,[80466],3.4391,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",Ca3Si2SnO9
mp-1519,Ca1Te1,"[186787, 619618, 60202, 619616, 41958, 619615]",1.6041,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",CaTe
mp-1522,Fe2S4,"[109374, 633275, 42415, 26756, 633304, 42416, 42726, 633255]",0.9777000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnnm', 'number': 58, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2 2n'}",FeS2
mp-15315,Ca16Ti12O40,[86242],2.4382,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbca', 'number': 61, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2ab'}",Ca4Ti3O10
mp-15511,Ca2Te6O16,[100661],2.0348,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",CaTe3O8
mp-15622,Hf2Se6,"[42075, 638898]",0.6109,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/m', 'number': 11, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yb'}",HfSe3
mp-1565,Zr1O2,"[291453, 291119, 185123, 186672, 647689, 92095, 164861, 89429, 15983, 92096, 53998, 237006, 248444, 248443, 105553, 173962, 157617]",3.2962,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",ZrO2
mp-1575,Ca2C4,"[252748, 252742, 252757, 252715, 252766, 252727, 252736, 252730, 252721, 252745, 252769, 252751, 252722, 252739, 252724, 252760, 252772, 252763, 252733, 252775, 252754, 24074, 54184, 54187]",2.1928,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",CaC2
mp-1602,Si2S4,"[291211, 291208, 291209, 291210, 26858, 29112, 27205]",3.14,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Ibam', 'number': 72, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-I 2 2c'}",SiS2
mp-16220,Si34,[56721],0.7020999999999997,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fd-3m', 'number': 227, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': 'F 4d 2 3 -1d'}",Si
mp-1634,Mo2Se4,"[644335, 601045, 49800, 191306, 167357, 644334, 644340]",1.4176000000000002,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mmc', 'number': 194, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2c'}",MoSe2
mp-165,Si4,"[182732, 30101, 67775]",0.5139000000000005,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mmc', 'number': 194, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2c'}",Si
mp-16608,Si24Os16,"[95590, 647772, 647782]",0.8567,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbcn', 'number': 60, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2n 2ab'}",Si3Os2
mp-16609,Si12Os8,[95591],0.7243999999999993,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-4c2', 'number': 116, 'point_group': '-42m', 'crystal_system': 'tetragonal', 'hall': 'P -4 -2c'}",Si3Os2
mp-16610,Ge24Os16,"[95592, 637466]",0.7418000000000005,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbcn', 'number': 60, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2n 2ab'}",Ge3Os2
mp-1672,Ca1S1,"[619527, 619528, 619538, 52784, 619540, 60200, 30236, 619529, 186785, 619537, 619534, 603165, 619530, 53940, 28902, 41956, 619533]",2.5596,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",CaS
mp-16771,Mg4Se8O20,[402917],3.0276999999999994,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbcn', 'number': 60, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2n 2ab'}",MgSe2O5
mp-16819,Zn8Te8O24,[16937],3.4731999999999994,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbca', 'number': 61, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2ab'}",ZnTeO3
